customer_id,FN,Active,club_member_status,fashion_news_frequency,age,postal_code
cf822ee797c75f985e5bd2ef206c588b938b2bb190c93dc2b19ff8c493102335,1.0,1.0,ACTIVE,Regularly,46,e32f1a618e7f9309aa6790fda2a73b29d9826ecc3f63fe1e8c30a02fbc786d6a
cf82c602957f54e6fa9ce05ec1a2a6628e5beffc4a64a390ef29f44a643b281f,,,ACTIVE,NONE,30,d08ec5504ec505dece268590333e36748cb9bb451ba7cfb5688fe2583a244187
cf98636d82fbe93175e77eee091c4639ab33cf0ceaeebc3a0f7d8460ca26dffd,1.0,1.0,ACTIVE,Regularly,22,79cf1c7c648608ead6a140fd0c3c652ebe8736246e9315c85e672957745d12e0
cfadc1639b99d87ef7ecd04c96dc89da8078a73e77c8f19e18a04fe48bbf3398,,,ACTIVE,NONE,,a7d9292ef2b56c897ddccb2c8f007a13e5d9b2bb148ccd73c517833fa5224862
cfb4aa269ea749890ae590174923636f3bc7e5e2b081655e6d85e420251a3ffe,,,ACTIVE,NONE,52,0d862e6be393f9e1fcd054aa8dfa9991da9348dc0ae018c3ceab2e109fefad13
cfb4fc4b9dfdb3a7bfc74a67ea01fb14713c7140ec4d8a89b903680d0884d820,,,ACTIVE,NONE,27,7093441ccc65d6fb986f4ca06af54e8b1f6209a940f0b7067f80c076ecaf5b61
cfbedf259775bd07b5c38b8ca8f391850b7982e89c88e44492879f0ca40b0a50,,,ACTIVE,NONE,24,ed79f9bb0731422cdd060d8f9ff43bfa495759ee27336aefe9bda765a0d1271e
cffe75a37d0c1a9b77dc3409688df761269e524a3f8de32655011887dd7e4873,,,ACTIVE,NONE,24,ebdc644e9baba43327d9507179ec952492ceae316fef968fc3309165bea30cf9
d00bde7fdc14646fa77a1cccdc5805a8ef488643ca8eab27aa4a8d25c033e4f8,,,ACTIVE,NONE,58,d3e00086464ece9ca9d370cc4f49f57459de32f9e88b83fca77c1c33d25f5a5a
d00ca08b0d2e50325a0f820d3aa8c6a6efe2da5dc5d093810db623bbc29f91c8,,,ACTIVE,NONE,27,5a3825bbc91cb0c65cebefb6d733276b6ca0a3065be88b3a32344530c9b23cf9
d033c491afcaafec1563d5bb01c95d6ea9d0ea4a8b28c7e5f2914c3e48bfc8d1,1.0,1.0,ACTIVE,Regularly,31,97c72fa29457e5bb24eb24688495a29846a27b92debfa54d76f82a8dc78b0516
d04e9e55cbc461302710c58192aaafedad3b81ee0ae10d4c64eaade76687d1a3,1.0,1.0,ACTIVE,Regularly,21,23797fc4d4bb5737384fc96f13619742d54bfb46eb1ff767f116f23a194c39f2
d05b54896c35b36946a6c55394ee29960c302289ccaeb995208fa524fd0019d6,1.0,1.0,ACTIVE,Regularly,62,c069b19b8ed53821fb4da67168b9e724313f15c0b0ebd13a8a7b307a7206cc1f
d079d7d11f601638a5ab395a1372e199b97bec9ce0153fd4508fd0b57f9e6976,,,ACTIVE,NONE,55,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
d0cc4aa4a5131cdfdf0f087c0608448dee1daf042e761bd18219c927c910f3d0,,,ACTIVE,NONE,45,4677ddd209edd742e6f7856b522c029a362aa55860657204456c9b1dba898813
d0d6adf957f209deee308659605edeb901ace29920e7567f38bf415268d3b2b0,1.0,1.0,ACTIVE,Regularly,22,4a227171c52db7dd5dbdf188a245d3809f35b95d3ea7cd86765ec8b3f44f9723
d1404d9f0f0219456e746d4ae78e3e662d5f47678986657570fef59de3a613e9,1.0,1.0,ACTIVE,Regularly,32,6cf354487bc7b7a1878eea81ef80369e7bd56588a5e0eba9d56c57a164db2d10
d14818202d00d20295d055b86aa74041d639db55d4a6d1c6615d6a2142438bf8,,,ACTIVE,NONE,56,0979d916d5c03e31d9fe7a8fcf7753a0f40b414b0117e3c9bbb8e3e167f4945c
d1a9930fd8b9f6788bff8d097de78038aa5f548aa0a12f4204708eb050c6e3cd,1.0,1.0,ACTIVE,Regularly,52,906bee32e1be3c6fa6b950e8b25b0f70e6b9f3135b953c59f14362de924d3933
d1cbdc4a75ae7f4a320b2ccf6dd365957e43df12febb5645fe98fe2de2d06d8e,,,ACTIVE,NONE,26,063b673292af91636a43ac6bfb0b6dc6780955bb105ba36c7241d0607dde4016
d25db246c72d13d6a1e2c3806d081091819bd8c7dd1233e4a611cea2c7a1b344,1.0,1.0,ACTIVE,Regularly,29,cbb19dc17b7381b431db45fe71525b070ac098098e52fa304a2afccf118eecbf
d269870960e49021021e82258706f6651d4a33932e17256cf8a93180a73fc679,,,ACTIVE,NONE,32,bc9b95b3dcdf7c0a6a46e58746845e8a869ece9d4347fb62034fafb8b7021654
d2872063b95a9d83d6a2fa37db9d2bece84b62230d86a4d0a2e7572d58763a18,1.0,1.0,ACTIVE,Regularly,22,b7af973f3fab4d04a897c1210443136b5c859ed8b1dbb9e8f71203403576a345
d2a4f3856f2d473b254b4c89fdfef94eb583e5319cac12a8c1fa66dd6085c6ea,,,ACTIVE,NONE,27,a4ccc81f643d590d7c3cb192d9bfc625ee83d04cd4665f6652fc977d67abc5b1
d2bc67cc4138d1ec3bcf51b92faf2193e5eccf8094b7d2318be2a1e8a272bd7d,,,ACTIVE,NONE,22,1dfee2a15fa2c9ae20ad67e48d264d3ab1dd73255d40424c1c039a0ae3ebaea5
d2cb4d5ecab987cd57922304a1ad9c59bce032bda335629880312f9adac94884,,,ACTIVE,NONE,34,13682301ca8f7dadeb00520440e40b8d12e22399806b9cad77c2efa1cf945952
d2f46c218919fb77d8e2f5030124f1b7277bf5bd2a4dfe71071e998edf7660df,,,ACTIVE,NONE,22,4e8f2d285a8439cf2f64486a6ea3504b7b94e41fa8077883e83879445f261b98
d32f1831e12861b858658bf5f8d4105d9e6e4ef8da91680215b8499b58c232a9,,,ACTIVE,NONE,38,7cb415744a238dca35aabbb70dca4065c1ba634f26e24b2c062f1583737346d5
d34e4d9c496d305664fd4215d60e9b5a1c53f9db05b5ee54e7caef21640031a8,,,ACTIVE,NONE,28,417affffa504d14e08602f78c92ef34aebb9f120400e52da0bbc5b1d2b9e6c12
d374f513a64a33d5c52b8372dbb051df333e42b92567266c3297361697ca3341,1.0,1.0,ACTIVE,Regularly,30,d7b050c201b00726415362ff5d06c7082fec43be2bf5fdfdded97e53446d34b8
d375896a5bd2c67e17be2f85a9dcf89f050ecc2032d4055f5a8d07fb842f395b,,,ACTIVE,NONE,27,fcf8bb1ebd2271643477203d32a5d28aa8356742bcc2e4e12602958765b963a3
d376ae31e41538db9a88ef9dd3dbe691651ce60db8717d882fdd89b7f89da414,,,ACTIVE,NONE,46,54f94d4c60ecbb5403f31243b9dd2d11163a0f4119d5d732b2a8cc33484e1740
d3a7379af75afb2f7a34ffdf91d46df21452b1ecd436a04cfc5683829b4630b1,,,ACTIVE,NONE,51,214cbf5d3a3f2c16a9fc5541de8f5cc6f41ec6994033a4ad53c5fc5ffe367303
d3af88646674e50f0d84b0deffc17cddf994fa1547bfb2aa1f51514a0cf37b23,,,ACTIVE,NONE,28,e41ff31eff8b9fd0645efd576c2528cbb066163df3d7f77f9c419bec24a5938c
d3b9875e5f41c1b1434e3737dcfc5a392dc22f90a5dea88f5704665b358b3034,1.0,1.0,ACTIVE,Regularly,39,2d53733884adddb2a436fc58a913f3a5645dc65455ddd27e31a3eb78ebc9be47
d3d76745a217697cd42f64cd84b6bb8fc9395eca11c316472396d9464730968d,1.0,1.0,ACTIVE,Regularly,23,512a651bbc4074e1a2546802db85a177f574e1b6b4ceb7274fa380432c68c6bc
d3e392e571cf4f74a155c86770c36fbfe3d5f084ab6d0a1bbd0f152e0a10c685,,,ACTIVE,NONE,32,e4aeabbe54c6064db019b06461570af211c4dd634aadf2df57ab8a2d95c2480b
d3e922381819cedd36b17149f417cb699e03bc1d72511e3ad9943e2dec9c8958,,,ACTIVE,NONE,37,294c2de7bb971e1b0d6f85cb5e0fa61f1baa68a9b0d22a9d9f6084e567deceeb
d3fa212d7c8edc2fa95e9e5cb6575a4319f3d96c0e19a69c141dfdef729b41f3,1.0,1.0,ACTIVE,Regularly,29,7817b7cd168f540e0cc489ad92ecb06a070553c93cdda39be4d6ccc54a347667
d411111746d565624f4449bb80121ed0c2a7b7f4a0c68e44cac07f33514de9e9,,,ACTIVE,NONE,29,180cee72244b094142c1f3ab75e55589e80b615a007fcb5a328c7d49e2c84d30
d42962b5824c2d1a470c405784804a619042506a7552943b8503b62ce31c4f5b,,,ACTIVE,NONE,55,f1f248937252edd136bbf566db3895ab8b7dc97093f93cd64903675888752190
d42bb780856afbdf19f6a7f869ed4f2db071987c7e1dc03fb114977a4d16fbbe,1.0,1.0,ACTIVE,Regularly,23,1cb668f3fffc18f90e07b23fe3461d0501f159bd27beb0954c57a01880fc9d0d
d433d404c3b48f8ae41500e05662eb2a563aa20dfbd6434efcacca53fea5e0f7,1.0,1.0,ACTIVE,Regularly,50,f56f00aa882199db1faddf4883e747c9e48c695bf34f6087b05a73445f8f73f9
d4cc6819c5e774ead64543f10d073f89848b47a70bffc7855aa48db53f3a77f3,,,ACTIVE,NONE,62,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
d4e867441b2a27a9848ef37089f0bae9e3edca6771919d192e6ba02d480f4258,,,ACTIVE,NONE,31,e090a072638be580e67b5a970ab4c41d055bfe8b4c15c8b049bf81da972a3dc1
d52b2a0df9a1714ed7315b949a9bfe4923969cb9bc4bdb4b2b5a6054d480bf5e,1.0,1.0,ACTIVE,Regularly,61,9c97ecf98c5459ba14d18c0463731b92809fbc94b69d98e4daf5af35ce14ea25
d59d92a543fbea8eb58b34f40c9ea235de12c429dd148ca9be5a1328fb319c16,1.0,1.0,ACTIVE,Regularly,21,7a5a1c771985de3b0f4096b26306885c6d731e0547e686cb0e2351d28229b661
d5fc41471fcb0cf10822abadb049c26456a2df3f889e0dc3c61bacc0226aa87b,1.0,1.0,ACTIVE,Regularly,25,23255125c60832624e2ccda21db43175f6360c402a26d17af60d997ace86e7f3
d602c29da367723b1144ee7e58338f4652a107510637f03b99e5d08a8243c770,1.0,1.0,ACTIVE,Regularly,34,a49951376f94cfcaa0ede0bf8fced7c9b22bf39f21dd5e400036a809afe19142
d618b296c545364dbd41efc513a7b5e70cafd3ce860bc6427406df76be65b756,,,PRE-CREATE,NONE,48,b5bc86881fead2477ec0a4593745e1116a59cfe528cda9a0a338b9712a53c42c
d6271fdcbeeff6196d5e0e559b71f10a9a01cad4d89133bd2f1ba34a6a113d99,1.0,1.0,ACTIVE,Regularly,20,521f99a336813f9b402de8097081382fdc080d478c4a43576d8f7ddebb02687b
d63bae4d02057616ca31e7e33c0e1901fd4d0db51547888610ee047877da98b4,,,ACTIVE,NONE,28,9e75af2a3f246d6a3e8bffbd4e2c50cc34d1904e8607b3bfde4a6064bb2a1803
d64a13f8b274ebe2a006c2d9f9195f8730164c5ba9c1c6a4f4e20d87dce6c6b2,,,ACTIVE,NONE,48,b69ff932a57c843c25b8a6f68e4cf8bf8b565749712e4c20d5144069dc122e04
d66c39407fe757eea0bb4d1d83dc37f09da7dd0a4102ba2018d4dc20832ca0e8,,,ACTIVE,NONE,24,abbf2e39e3daa668a8c0b47ed15f743373f8260b9a6d49e6371708fc428f5397
d6913e3b6b65c730d45c1bf8749c9c29b179ef3926fc75446400ace655258697,,,ACTIVE,NONE,25,aa6da782ecb80be8cbc0a869e9a238834735c27e7e8fa954f27d9185815f1ab2
d6950d64dfbdf00ccdfe2206d1b84c39c1189858c887c1340c194102ac1ea52e,1.0,1.0,ACTIVE,Regularly,19,623acb6c873c59bb0696dfe992ca511120746208352092d8677d511c78da759c
d6a12d6b5c71bd10be07c0c7dd90d1559dc1f77ef07c8fb089c95f11d25b49d7,,,ACTIVE,NONE,32,a099e261075d3e331a2c6534c380a9848661ad8d868877664ee180136baec0c5
d6b0d238ff888d095c31a7226cf5d798f894c1a2aff628b830f593f56b21b55e,1.0,1.0,ACTIVE,Regularly,33,9a63ae12937ecafad5e71955adeb4e658726281d17086770f203feeba1e580bb
d6e2e1fb66f8971958ee7b696aea33e939347b4754c4abea3d5227840223afba,1.0,1.0,ACTIVE,Regularly,19,06f145a3519085199633f321dc4030547116434d817659252b8bec24e200f1ea
d6e574b1bdef63c64482e40f152a7da641b26ace0c7a10a10d4bf4ff8c76d0a4,1.0,1.0,ACTIVE,Regularly,23,57592a97089e60676fcf357d73aa0d09a615a0304c3323de88604883a1e23cd3
d6ee59d9e42edee96513f531242340d7a6282b693c2174c3d7d3c0671fdd9d8f,,,ACTIVE,NONE,34,2a5108642b9b23c1ac4eb20c57b8b4287b1a81916bb1d4b45c4a0ef96d361f56
d6f3579352f36b2acd0f7b54fcbbb2bdba0c509fbe574df0ffc3a3f5779ffc96,,,ACTIVE,NONE,54,01b0b15f32291ded162d533bb0653054d633a7d3a09c11f8a0ead4339f79aef9
d701236935b6282f14d61a8f8660b5acf4deb9b635b0ad79ee05044e9e5cf25d,1.0,1.0,ACTIVE,Regularly,47,d4a070d1a8d45fe791abf67ea7a937209eccd0585411c38221af3aaa276712f8
d7123fce8375d414b127b6abfdb0fbf01aa86d49458cd21649fcb8db466e03ce,1.0,1.0,ACTIVE,Regularly,63,23749110d52354b01c9e5b1c415a9eafa69bc4826b44fa43fc5b8c2756a3a560
d7323c01e263bb9954f0e7249aebd38b2399bc82ddf6cb95acbdc58cbbe2302e,1.0,1.0,ACTIVE,Regularly,54,27b4f40c43739c0d72f59992ae54e091879def31834ca8c1e9f17f3bd1d5002d
d771a4672a08e403cf45b2a37dbab3e959e28428d1910f620c718b42648ef383,1.0,1.0,ACTIVE,Regularly,24,a54d99d4a6eea236fe08f0a3348022d32bfc6776f9876a3bb03688b6b1991617
d77c78f03be3381128e74bce5d4e788803aee762101515e645957135a3d12569,1.0,1.0,ACTIVE,Regularly,20,ca37b40b2b3c17fc95b996aa74366a17197f6e8842623e9cbcfbbf5a9c84301f
d7a718eb413ce9bc34669bcd17df56b67fce90c612e5654631c9f6f464dc14ad,1.0,1.0,ACTIVE,Regularly,48,048f442416885705553c789a818b436feadae3805181c30c47df937c86fafda2
d7c01005ce1a8f5bd9bb91ca534e02e2a19960726436207d44d3c05b03616121,,,ACTIVE,NONE,55,f37d1e22e5742faecf282a9e9f6e4e55b219fa026de16926b84b5db29a0bb1a6
d7cd4df072e67fb91405b61268aad60c9bb443e9263862b3a73fd6673d3baf81,1.0,1.0,ACTIVE,Regularly,31,828064a0e14947229abaa5dca31d2d16cafad44791f5818df797168725d73a64
d7e728405cacd097b0178a6447dbc4020d56565d2074f29b1f44a77f40408e52,1.0,1.0,ACTIVE,Regularly,25,b86d1b26b8120a4203ce8ac54297777490ca43d9548c5b82c1a9baf168d6dcf1
d802e036df02e3e395010440fa82aa1b52b212ee5d5bfb83ebcfe09ac5a0e1a3,1.0,1.0,ACTIVE,Regularly,50,6f00c61dd659354dcfa2efef777815bedb6f68bc1284e013110f51166cf25697
d8826cc9347bbb0dd79712c850af48896a1c092fdf5a01eb18b190831e8e6e6b,1.0,1.0,ACTIVE,Regularly,19,d8fe6850f55b65da452f53c27838b28ea1e78d75cf7c52349986fd245978af08
d884f88adf0598499283e2d693225be490a0ab9c8a34608247d085c3b553e972,1.0,1.0,ACTIVE,Regularly,28,f716936b3f9fc37b410b959032a7840691dc8a3d02caa7bcbb1823e6ee12f614
d89364541d4cb43d1ed7bf51a181ae6043b8df201d7b4a90762cad2dd19f306a,1.0,1.0,ACTIVE,Regularly,20,f05e4f4fef623a401c0922cdcc8ebd1d77fc80b24bd1aeb6086060774b3da200
d8c03bf68922bc42b624ebaf3c038a2e601db34064efdf9dfbd3c3805506a764,1.0,1.0,ACTIVE,Regularly,29,52fd235bdc5cf8f1aa6a803bf21dc0d951d57fad746808585042558258ddb6d3
d8ef744e91214b7ff88e5b220a8faa12acaedb1785339fc2776620e8ccc03226,1.0,1.0,ACTIVE,Regularly,41,917c5c1f809574996f39939f0b0d408ef9ce7ae20ab11150bde8544545c949c1
d8f09209406c8e0eaa24f22fcf1d97a3591165d62e5c640a40aeb1b08a9fc2f1,,,ACTIVE,NONE,46,f2b8e6a605d0f51a4e8fda5aaa347765b1496b63f5f9d3fb984666842b3c896a
d94ee8c4726256ce1bd8af457375c7b2fd89b19282c07e3c3a02078335370a3d,1.0,1.0,ACTIVE,Regularly,23,6ab18d7aded59746740380cd77a313e6c82c1e6ab65d27f49da6604821f0de89
d95dc603c731dc875ffc2d1f8d0320de78deee70af4293353ca9ca201c950015,1.0,1.0,ACTIVE,Regularly,21,4cf01c990e5da774dd67e57510b0484fe0b6f8a9fa20fbbeeb8fee3120c3fc5e
d96ee03ec9d361a4c73daacde8158da3ecdeabb5704edd7447823b8df6bd1815,1.0,1.0,ACTIVE,Regularly,53,881624e523618aaf6baf845a1c4ec2a00d2b3f8fb6049329b8d12a2b1fda7c4e
d995e07977fb34ae9f25e685db6bc45e74e49e19788b4f8ae6cb015609aa7bed,,,ACTIVE,NONE,30,41281fe4f9d740c3b510f4c06e2430b0f690e0b9bbbe415fe309b1cadd5aeb43
d9a1b351d1351da7f37c88e7f8808fe3fccccbd1da632099d96484042c05c10f,,,ACTIVE,NONE,24,0f58aed4c3b60fa1a31718dca37d3732b372ab4d6542134a2368d551349a87d7
d9bb14c39a8a82c8f141ad7971613fef4be812241875beb7a1d4d2c95851dc65,,,ACTIVE,NONE,58,e569b9c42fc02851ebc1d302793c42516b40b233af98d48e180a60eb0b21deb3
d9d126fde5c57934f829b64d22e8daf4a317c749fe55f99800eedfda14e8f4fd,,,PRE-CREATE,,58,c342915eb38784ffee593fb2d68237ee21b03b05380c341a0a21593a154c47f4
d9d17f0242f6ea68af9af9a6228acbdd7c37712daeb30a9f9d55f016c762d62c,,,ACTIVE,NONE,53,4b15c0d58ec21fff335f48f81df273aed0e901b582d664607a7c4a35ca1e934f
d9d5db3823864dbc3b2788d789d0134e62368c40dfc9788eca0824a4d13d0d0f,,,ACTIVE,NONE,28,86be98c2135485922001c6c1fcfd4efd2a90e3617ae36b8e19ff7e89d223cb06
d9d867cc43322db8b665fef5a24a73796443033e1866e4f20e5d6b65cbd08aa2,,,ACTIVE,NONE,20,317aab8149ff5a98830dd9fd07d7c389fcea8c6301f0aff2ba50a8021d4c0fce
d9ea62772cb61d7140dd7c43869edd531bd8cf923676fd29051edc3969bf7f32,1.0,1.0,ACTIVE,Regularly,23,10bfa38f128d2c74b0cc53a0022a861acf859641f8755c0a2ee4241283030a2a
d9ee46b3675fb09608fb900d0a52172f2e18cb7f072416dd024a35a2d2369fea,1.0,1.0,ACTIVE,Regularly,50,5f2297c7e13594ea261ea2c3d93de4b0e469d4fabb28a08cc884eb06ece6dd72
da509f8876e6890bdb4ffb286d2d48be2e9af3bf176dd1fa14e96c35d4aae615,,,ACTIVE,NONE,30,3a05888aaef13def65588f253d1a50613e67a5262cd9901754cf3c98bd1c67ff
da57fc4137faf2e87b6468ef215e5eafd66587dd02a261fd640b2988053d78c2,1.0,1.0,PRE-CREATE,Regularly,41,e087703a1e980468ea6bd431b7e4d0d8389de37c7ee4d8cd26557145b9f04a3c
da5bf0ef28de8671babf2b290fc2c23b88b1643df3a54b559f0dffd8b67d4978,1.0,1.0,ACTIVE,Regularly,29,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
da84260a040c976f14dfd8f80c86bb969f3fef057c303c5be5022a3646a2bae8,,,ACTIVE,NONE,61,a9d897d1d99ea7dd334c6e356be57f13fc4ed0de67146423bd282f550abc7051
daef7378d038bf786d015ecc8ecae942b2c1cd555d1fecbc7d713f1f4ef93e6d,,,ACTIVE,NONE,49,6b6da57d580f74ec65967fc659315c06d8436820f8667ccdbe9c4d09057f8ffc
daffef5698936d147026096224e2ea749aa0fa6bb6df0a597f60303ab9fda6bf,,,ACTIVE,NONE,27,25df0ba9339b822477f82f45a99192634dd9706fae8e82cc131477c9454dcb30
db0acea13eddc7429d74d40e839803fe31baa241fc81b1e579c6f062d608bec2,1.0,1.0,ACTIVE,Regularly,54,4a84b830549e01afb349fac0b5413b327d5e4d2f9ac06c9ca4a20678defcfeee
db0f8955ea427da5cbc5f860eb0a2278b1e60eb0bcdf97cb0423189bde13c0bf,,,ACTIVE,NONE,23,10ffff2fc807fb84972ef1a0217ca6e3619fc603f210b438ba72a37bf418c7f3
db3c4147986b7894cd368732912424d2a669734893f3d53ceb3bd0a3befb624c,,,ACTIVE,NONE,25,d8cc74b7fe084b71f79f30a0fb90e6e709637047ea6cf0f866fe2d9dcfba4d66
db3e5fac207f0f164c0d15fcdbc4cbbd8999081a864ad703bfa290c526af53b5,1.0,1.0,ACTIVE,Regularly,22,c1299ba2efcdf9579ed72b1ba82c7e21e8eea1a8c4787faba4facc8ab3b79188
db4ab6471eea74fcd3bb231ba62b9dc296ebcfdb6af1bc4071f5e034f39e1492,,,ACTIVE,NONE,37,71720176092c80c6780520c36e59de03843b5a083444fe97b64c38f614cc615e
db5c04d9c046eddf53aa032eb84dca9e736e06da931ea6cd8a1deb0e113a9b9b,,,PRE-CREATE,NONE,36,e595f75df1da4e60a8a42a4f5581fcd288adace38f8a930cf1f373f7184e2583
db980117427e8be6de56cbcfc06058dc976881b60cb39a3d02c76b87032b8b75,1.0,1.0,ACTIVE,Regularly,52,51b187721580496b09fe7401d615a83738ad72a5c51f7f28b825b6aa63e2fac5
db9b0858d11e4de12257f6825ebcb0fc09ad420f4fb98b1197aedeaf9e1741dc,,,ACTIVE,NONE,60,004834a728d27bfb0d1565532dc47e9af1f3bc2bbac2775ea81ebb51cc896c53
db9fdc2927726a59f141fba7e37eb3b47eb374d184d1429ed57439ff703474c8,,,ACTIVE,NONE,62,788292d87621e13b93d54b6aa2ed5881115378f40252e7db8354f82125fb4522
dbaea18889640974c70316088f0605166f1cac806e2545a3c7c9027747415646,,,ACTIVE,NONE,34,288a8977b9acce6d68754d88188ddd8afed1731bddc6522884b10fba55476ec3
dbc255b0939dba931e45a8abed3659c6127896f3f2608aeca3f7c0050abd3b9b,,,ACTIVE,NONE,71,7987db237195e12cd11cb75c7de7aee1bf1fcf6fa3583658bbd47e34ed4a56ac
dbe7406e2866454873c0f634587923585a32db4bba647b170838c6729f9b860b,1.0,1.0,ACTIVE,Regularly,28,d1166068226d81b22a55a0e435bf992625abaec7c85fa84e9ecfb1d40734c840
dbebd3ff5fbb8b6be8eb225a4b8b87419e605824cf932172c11b476f1fd2e925,,,ACTIVE,NONE,22,6f8779f5e8d55761ad010a5b754c0e9f6cad1e5dbe2bc59b311a7436ac599292
dbfa9af0e24998ee9321e01ba852655a3e7661786c798031572e569b35af3e4d,1.0,1.0,ACTIVE,Regularly,24,f625a38a91e8d93ecbede7c116d0cb8e3a547cac4745efb571aaf16d9d9b8306
dc0b91a1e7fb002b90fe220cf246ebc87abf6cf2b1fcaeabf7488bbbc84ed2a4,,,ACTIVE,NONE,20,f33e74060d79df9769d4e8c334e8bc31cc9bbc1c80d486722f73227b25d9df1f
dc48754bcc0565a52ce2fe739e8353b69f65c7d351606a6f691d22d80bb3dbf7,1.0,1.0,ACTIVE,Regularly,57,e9a35eb4edca83e5beec4ee4f4751a7f54cdec8bf0017f6578a3ff6032bf6fbe
dc7b181f7b49ed78edaebeddb8c57b9f77374f90005750d926cc2cf54367f13f,1.0,1.0,ACTIVE,Regularly,25,24c76b27c490794fa5b599ac068724b1cbd84fb8a7beda0f65d0a467fd22a604
dc7cd17cadd7f0f3ab7a6023623cf706474cb39d5ae9a3e6bd94af4f45931fdc,1.0,1.0,ACTIVE,Regularly,26,7946d06fd600d3e471ae4b69a7f7a95396ed8242c3968a762ee1f8b70412b093
dc94d3a8428159f19e3534912855700eeb408f217231a80a6b79618a982c03a4,1.0,1.0,ACTIVE,Regularly,34,2c29ae653a9282cce4151bd87643c907644e09541abc28ae87dea0d1f6603b1c
dc989c60b8f7a1d5c2ad98b42979a85958e06e8567e6b79fbdf59d9c7321417a,,,ACTIVE,NONE,52,292ead2e6bd84e97c0ab8a931ace3b9ac2942cac477c1dafc43623507a4fd4d7
dcf5950391d738889e0060ffb3237583a788611721405d63fe97ee1aee0051b0,1.0,1.0,ACTIVE,Regularly,26,bc61584ad01a2c0a4970590e7ae7460728738d31a9275e80b4e01d8a9a12dc47
dd22635d7badd8d8aa2363d5be91ce988a2b2ccdb5d1ac01a0ad3378e6a73a32,,,ACTIVE,NONE,41,0ff21c2a469d97c6b667b0551ebead1ad7e5144918d8f9147967b8eb5a6dd508
dd5e14d6c491d6f0522edd2f0d6d4b13faef31a3bd294ba1baa0ca3dcc13c2b6,,,ACTIVE,NONE,29,3610e58b90ea1fe85be4ee20a27d1d3b603ef274da16ee9d45fdc4045ab00d39
dd77be623535c324f0cbc72bbb18646f87042f4a71700ddd85693927e20cd629,1.0,1.0,ACTIVE,Regularly,43,20e551e72a3428d98b6c85339d6e291b5a13e9f3f3338c481f4200bea8f6fe1a
dd7dccc3b1faccc926d23e01dbfb0791a78792e9f72841be0fc2d234b3a4b438,,,ACTIVE,NONE,50,a12a26840f508e0b62a3f5409dc29ee4b861b110e1f913250dff7ca5869384f1
ddcfc78a177de2d9943fd12b649d0303bcceed4d217ac089e24d54bae58b7991,1.0,1.0,ACTIVE,Regularly,26,19dceb29cc964276a5579ca71e1f734dedfd8118e5ac7c73c03fab426c720c15
dde5dcef48df4752869468c7c1fc8b1c18702c0e24412dac8a991d57af86855e,,,ACTIVE,NONE,38,1225fa0d0715f88b48eba7fd3895104a51e227d651f19411edbc40fdc6014c1f
de04b8cb8adcdac35d192e5e2c2a08d0a6ce49bb9d88e00f885b0a6afcddfd8c,,,ACTIVE,NONE,26,2a99c9c43f7c2d4f279b2f52a58a53b53f5e66f5b4d7aeaac18106fcae3185aa
de0ef5d44c603f875445d08285423b46a7b28c7cf3f0b9d61d48e1d085d5f5fb,,,ACTIVE,NONE,57,d8b5299b21b79ce142243cb653d08f001b6f6e6f5e10c79ca08c2f1a0960593d
de1f3685b6ad2779fee14b1745db05277b64c4763d56410180c868ebeb48c369,1.0,1.0,ACTIVE,Regularly,29,17827a5ca083bd28627196797a5dcdc89b3f471d49635e767b8092dcb1519015
de20429b878df5d65d3c9fa0cd56be4bd615f0569ead0a37865eba89ceb49e7d,,,ACTIVE,NONE,30,e84095a6006d5b832f5db5d512e45f62d8eee110d11a10e206f529087e90a440
de31c02a6965e552aabf1a2db6380b8fd28d4423e43d5a6df508747e8c3a34bc,1.0,1.0,ACTIVE,Regularly,28,785c52cd877f3c179efc84bd14d4b980b36df79c4d05f339e9660ed6bdc22ba2
de365f2133436e6c570dbfc0120e02b7a2754330d51e86f7ef06a48451c035dc,1.0,1.0,ACTIVE,Regularly,48,2fbc18d10900bdeef9ee73ca2983a73fadf5b8209961497bc907efa10be0e6d0
de80969ba365ae1f7676221cbe33c7e95b548102a81a3ba2435cd4fa594127ab,,,ACTIVE,NONE,29,40b29f5fe74ae0c1d8425b8f7a5c03d28228c17949c9ea44083b526c5682fba3
de86932ccf86405fbe02157b08f1c725bd6c203f7d760c849131b69c1917a22b,,,ACTIVE,NONE,31,0bc872c93058c541cd05d979d3a835b067b4e6e700897eb4d8fc47477ab0c099
df05d0d3c422c96121a9b9fe4102612f22eeff021b1a747e861d2f287bcaaec5,1.0,1.0,ACTIVE,Regularly,43,27c38321bdd075f4eb00b80d6f468d9386a069c80ae574dd176748768d4b5655
df562aac9d6da4dc3d275c30084f6b3a9f04ed362eaeeb5521cca8611ffc70ba,,,ACTIVE,NONE,22,5c5bc249f7419ab1502bcfc3f4e89cddb805fb5343b0cdb033c4e73b553212b1
