article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc
0910824001,0910824,BERMUDA mesh tights,273,Leggings/Tights,Garment Lower body,1010028,Mesh,09,Black,4,Dark,5,Black,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Ankle-length sports tights in fast-drying functional fabric with sections in ventilating mesh. Regular waist and a wide waistband with a concealed key pocket.
0911034001,0911034,AUSSIE Supreme License LS,252,Sweater,Garment Upper body,1010007,Embroidery,12,Light Beige,1,Dusty Light,11,Beige,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,Kangol x H&M. Short turtleneck top in a soft rib knit with an embroidered Kangol logo at the top and long sleeves.
0911034002,0911034,AUSSIE Supreme License LS,252,Sweater,Garment Upper body,1010017,Stripe,73,Dark Blue,5,Bright,2,Blue,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,Kangol x H&M. Short turtleneck top in a soft rib knit with an embroidered Kangol logo at the top and long sleeves.
0911108003,0911108,SHRIMPY SHIRT,259,Shirt,Garment Upper body,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Gently fitted shirt in cotton poplin with a pointed collar, buttons down the front and a yoke at the back. Long puff sleeves with buttoned cuffs, and a gently rounded hem."
0911195002,0911195,Pineapple sweater,252,Sweater,Garment Upper body,1010016,Solid,81,Light Turquoise,1,Dusty Light,7,Turquoise,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Cropped, boxy top in lightweight sweatshirt fabric made from a cotton blend with a V-neck, low dropped shoulder seams and long, wide sleeves. Ribbing around the neckline, cuffs and hem. The polyester content of the top is recycled."
0911195004,0911195,Pineapple sweater,252,Sweater,Garment Upper body,1010016,Solid,08,Dark Grey,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Cropped, boxy top in lightweight sweatshirt fabric made from a cotton blend with a V-neck, low dropped shoulder seams and long, wide sleeves. Ribbing around the neckline, cuffs and hem. The polyester content of the top is recycled."
0911214001,0911214,Tiger sweatshirt,252,Sweater,Garment Upper body,1010014,Placement print,08,Dark Grey,4,Dark,5,Black,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Shorter top in sweatshirt fabric made from a cotton blend with a print motif on the front, a round neckline, dropped shoulders and long sleeves. Ribbing around the neckline and cuffs."
0911214003,0911214,Tiger sweatshirt,252,Sweater,Garment Upper body,1010005,Colour blocking,22,Yellow,2,Medium Dusty,8,Yellow,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Shorter top in sweatshirt fabric made from a cotton blend with a print motif on the front, a round neckline, dropped shoulders and long sleeves. Ribbing around the neckline and cuffs."
0911214004,0911214,Tiger sweatshirt,252,Sweater,Garment Upper body,1010014,Placement print,53,Dark Pink,4,Dark,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Shorter top in sweatshirt fabric made from a cotton blend with a print motif on the front, a round neckline, dropped shoulders and long sleeves. Ribbing around the neckline and cuffs."
0911813001,0911813,HM+ Ulla polo,254,Top,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1919,Jersey,A,Ladieswear,1,Ladieswear,2,H&M+,1005,Jersey Fancy,"Long, fine-knit polo-neck jumper in a soft viscose blend with gently dropped shoulders, long sleeves and slits in the sides."
0911870001,0911870,Bama1,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy-style jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the jumper is recycled."
0911870002,0911870,Bama1,252,Sweater,Garment Upper body,1010005,Colour blocking,06,Light Grey,1,Dusty Light,12,Grey,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy-style jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the jumper is recycled."
0911870003,0911870,Bama1,252,Sweater,Garment Upper body,1010010,Melange,15,Greyish Beige,2,Medium Dusty,1,Mole,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy-style jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the jumper is recycled."
0911870004,0911870,Bama1,252,Sweater,Garment Upper body,1010010,Melange,11,Off White,1,Dusty Light,9,White,1626,Knitwear,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1003,Knitwear,"Boxy-style jumper in a soft, fine knit containing some wool with dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the jumper is recycled."
0912028002,0912028,FLUFF merino cardigan,245,Cardigan,Garment Upper body,1010016,Solid,33,Dark Orange,2,Medium Dusty,13,Brown,6557,Baby Exclusive,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1006,Woven/Jersey/Knitted mix Baby,"Baby Exclusive. Hooded cardigan knitted in a soft, fluffy wool blend with buttons down the front. The polyester content of the cardigan is recycled."
0912075005,0912075,Morning Sleeveless Top A,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1515,Blouse,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1010,Blouses,Sleeveless blouse in softly draping satin with a V-shaped opening at the front and ties at the neckline. Gathered seam at the shoulders and a gathered yoke at the back.
0912088001,0912088,Scallop 5p Conscious Socks,302,Socks,Socks & Tights,1010016,Solid,09,Black,4,Dark,5,Black,3611,Shopbasket Socks,B,Lingeries/Tights,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1021,Socks and Tights,Fine-knit socks with scalloped edges at the top. The cotton content of the socks is organic. The polyester content is recycled.
0912095003,0912095,Manchego dress,265,Dress,Garment Full body,1010001,All over pattern,09,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Short jersey dress with a small gathered collar and an opening and button at the back of the neck. Seam at the waist and long, cuffed sleeves. Unlined."
0912095005,0912095,Manchego dress,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Short jersey dress with a small gathered collar and an opening and button at the back of the neck. Seam at the waist and long, cuffed sleeves. Unlined."
0912095007,0912095,Manchego dress,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Short jersey dress with a small gathered collar and an opening and button at the back of the neck. Seam at the waist and long, cuffed sleeves. Unlined."
0912100001,0912100,Elizabeth dress,265,Dress,Garment Full body,1010001,All over pattern,09,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Calf-length dress in soft jersey with a gently draped collar, V-neck and wrapover front. Long, wide sleeves with wide cuffs and a seam at the waist with ties at one side. Unlined."
0912100003,0912100,Elizabeth dress,265,Dress,Garment Full body,1010016,Solid,42,Red,2,Medium Dusty,18,Red,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Calf-length dress in soft jersey with a gently draped collar, V-neck and wrapover front. Long, wide sleeves with wide cuffs and a seam at the waist with ties at one side. Unlined."
0912100004,0912100,Elizabeth dress,265,Dress,Garment Full body,1010001,All over pattern,09,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Calf-length dress in soft jersey with a gently draped collar, V-neck and wrapover front. Long, wide sleeves with wide cuffs and a seam at the waist with ties at one side. Unlined."
0912204001,0912204,Pinky loose tank (C),253,Vest top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Loose-fitting sports vest top in fast-drying jersey with a racer back.
0912204008,0912204,Pinky Loose Tank,253,Vest top,Garment Upper body,1010016,Solid,15,Greyish Beige,4,Dark,20,Khaki green,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Loose-fitting sports vest top in fast-drying jersey with a racer back.
0912204009,0912204,Pinky Loose Tank,253,Vest top,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,Loose-fitting sports vest top in fast-drying jersey with a racer back.
0912208001,0912208,Workwear Dungaree,268,Dungarees,Garment Full body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Dungarees in washed denim with a chest pocket and wide straps with metal fasteners at the top. Front and back pockets, smaller pockets on one leg and a loop on the other. Seam at the waist with buttons at the sides, a fake fly, and wide, straight legs. The cotton content of the dungarees is partly recycled."
0912409001,0912409,A-band knot,74,Hair/alice band,Accessories,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,4313,Girls Small Acc/Bags,J,"Children Accessories, Swimwear",4,Baby/Children,43,"Kids Accessories, Swimwear & D",1019,Accessories,"Wide, fabric-covered Alice band with a decorative knot at the top."
0912460001,0912460,Love 3p ctn Thong,286,Underwear bottom,Underwear,1010016,Solid,08,Dark Grey,4,Dark,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in soft, organic cotton jersey. Low waist with a wide, elastic waistband and a lined gusset."
0912574001,0912574,AUSSIE BEANIE,75,Hat/beanie,Accessories,1010016,Solid,73,Dark Blue,5,Bright,2,Blue,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Kangol x H&M. Double-layered hat in a soft knit with a lightly brushed finish. Turn-up at the hem with the Kangol logo on the front.
0912574002,0912574,AUSSIE BEANIE,75,Hat/beanie,Accessories,1010016,Solid,23,Dark Yellow,7,Medium,19,Green,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Kangol x H&M. Double-layered hat in a soft knit with a lightly brushed finish. Turn-up at the hem with the Kangol logo on the front.
0912574003,0912574,AUSSIE BEANIE,75,Hat/beanie,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3945,Knit & Woven,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Kangol x H&M. Double-layered hat in a soft knit with a lightly brushed finish. Turn-up at the hem with the Kangol logo on the front.
0912820001,0912820,OLIVIA BACK PACK,66,Bag,Accessories,1010016,Solid,09,Black,4,Dark,5,Black,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Backpack in grained imitation leather with an imitation suede section on the front and a handle and zip at the top. Adjustable shoulder straps and two zipped outer compartments. Lined in taffeta made from recycled polyester. Depth 9 cm. Width 23 cm. Height 31 cm.
0912820004,0912820,OLIVIA BACK PACK,66,Bag,Accessories,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,3944,Bags,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,Backpack in grained imitation leather with an imitation suede section on the front and a handle and zip at the top. Adjustable shoulder straps and two zipped outer compartments. Lined in taffeta made from recycled polyester. Depth 9 cm. Width 23 cm. Height 31 cm.
0913030001,0913030,Belter HW Cheeky Brazilian,59,Swimwear bottom,Swimwear,1010016,Solid,09,Black,4,Dark,5,Black,4242,Swimwear,B,Lingeries/Tights,1,Ladieswear,60,"Womens Swimwear, beachwear",1018,Swimwear,"Fully lined, waist-high bikini bottoms with a decorative belt and round plastic buckle at the waist and a high cut at the back."
0913032001,0913032,Pea,275,Skirt,Garment Lower body,1010004,Check,13,Beige,2,Medium Dusty,11,Beige,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Short, high-waisted skirt in woven fabric that is fitted at the top with a concealed zip in one side and a gathered seam at the hem for added width. Unlined."
0913033002,0913033,Formosa PU,275,Skirt,Garment Lower body,1010018,Treatment,09,Black,4,Dark,5,Black,1422,Skirt,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1012,Skirts,"Fitted, knee-length skirt in soft imitation leather with a high waist and press-studs and a concealed zip at one side. Seam with a flounce at the hem. Recycled polyester lining."
0913113001,0913113,Nikita Canvas Sneaker Boot,94,Sneakers,Shoes,1010016,Solid,14,Dark Beige,2,Medium Dusty,1,Mole,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,High profile trainer boots in cotton canvas with lacing at the front and a loop at the back. Canvas linings and insoles and chunky soles.
0913113002,0913113,Nikita Canvas Sneaker Boot,94,Sneakers,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3828,Sneakers,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,High profile trainer boots in cotton canvas with lacing at the front and a loop at the back. Canvas linings and insoles and chunky soles.
0913272003,0913272,Monsieur jumper,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with decorative buttons on the shoulders, long sleeves and ribbing around the neckline, cuffs and hem. The polyester content of the jumper is recycled."
0913340001,0913340,LW (J) VERONIKA Consc Trs,296,Pyjama bottom,Nightwear,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Wide trousers in ribbed jersey with a regular, elasticated, drawstring waist. The cotton content of the trousers is organic."
0913340002,0913340,LW (J) VERONIKA Consc Trs,296,Pyjama bottom,Nightwear,1010016,Solid,08,Dark Grey,4,Dark,12,Grey,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Wide trousers in ribbed jersey with a regular, elasticated, drawstring waist. The cotton content of the trousers is organic."
0913341001,0913341,LW (J) VERONIKA Consc S-Shirt,306,Bra,Underwear,1010016,Solid,13,Beige,1,Dusty Light,11,Beige,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Slightly shorter top in soft, ribbed jersey made from a cotton blend with a round neck, dropped shoulders and long sleeves. Ribbing around the neckline, cuffs and hem. The cotton content of the top is recycled."
0913341002,0913341,LW (J) VERONIKA Consc S-Shirt,306,Bra,Underwear,1010016,Solid,08,Dark Grey,4,Dark,12,Grey,3708,Loungewear,A,Ladieswear,1,Ladieswear,62,"Womens Nightwear, Socks & Tigh",1017,"Under-, Nightwear","Slightly shorter top in soft, ribbed jersey made from a cotton blend with a round neck, dropped shoulders and long sleeves. Ribbing around the neckline, cuffs and hem. The cotton content of the top is recycled."
0913597002,0913597,Cusco Embroided Sweater,252,Sweater,Garment Upper body,1010007,Embroidery,10,White,3,Light,9,White,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft, fine-knit cotton blend with dropped shoulders, long, embroidered sleeves, and ribbing around the neckline, cuffs and hem."
0913688001,0913688,Penelope,258,Blouse,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Straight-cut blouse in an airy cotton weave with buttons down the front and a large, double-layered collar with a narrow frill trim. Long sleeves with wide, buttoned cuffs, and a rounded hem. Slightly longer at the back."
0913688003,0913688,Penelope,258,Blouse,Garment Upper body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Straight-cut blouse in an airy cotton weave with buttons down the front and a large, double-layered collar with a narrow frill trim. Long sleeves with wide, buttoned cuffs, and a rounded hem. Slightly longer at the back."
0913717001,0913717,POLLEN DRESS,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Straight-cut dress in a cotton poplin weave with a round neckline and flounce-trimmed, V-shaped seam at the top. Opening and button at the back of the neck, and short puff sleeves with narrow elastication and a small frill trim. Unlined."
0913804002,0913804,Trail candy conscious hood,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Oversized sports hoodie in organic cotton sweatshirt fabric. Double-layered hood with an elastic drawstring, dropped shoulders, long sleeves and ribbing at the cuffs and hem."
0913954001,0913954,SPEED FENN STRAP TANK,253,Vest top,Garment Upper body,1010004,Check,09,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,Sleeveless top in seersucker with frill-trimmed smocking at the top and narrow shoulder straps with a bow.
0914071001,0914071,Nadia Dress,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,2032,Jersey,A,Ladieswear,1,Ladieswear,8,Mama,1005,Jersey Fancy,Knee-length dress in jersey with 3/4-length sleeves and a detachable tie belt under the bust. Unlined.
0914164001,0914164,PQ TUNIS CASH VNECK JUMPER,252,Sweater,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1612,Jersey/Knitwear Premium,A,Ladieswear,1,Ladieswear,14,Womens Premium,1003,Knitwear,"V-neck jumper knitted in a blend of wool and soft, recycled cashmere. Relaxed fit with dropped shoulders, long sleeves, ribbing around the neckline, cuffs and hem, and slits in the sides."
0914293001,0914293,Shrine jacket,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Lightly padded, quilted jacket in a woven cotton blend with a ribbed collar and zip down the front. Straight cut with welt side pockets and long raglan sleeves with inner ribbing at the cuffs. Rounded hem with slits in the sides. Slightly longer at the back. Lining and padding in recycled polyester."
0914319002,0914319,PEGGY PU DRESS,265,Dress,Garment Full body,1010016,Solid,09,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short dress in imitation leather with a collar, covered press-studs down the front, a chest pocket, short sleeves and a detachable tie belt. Lined."
0914351004,0914351,Sara organic dye,255,T-shirt,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Rib-necked T-shirt in soft, organic cotton jersey coloured with natural dyes."
0914404001,0914404,Charlotte push body opt2,283,Underwear body,Underwear,1010016,Solid,09,Black,4,Dark,5,Black,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Body in mesh and lace with a push-up bra. Underwired, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back. Lined gusset with concealed press-studs and cutaway coverage at the back."
0914404002,0914404,Charlotte push body opt2,283,Underwear body,Underwear,1010016,Solid,53,Dark Pink,2,Medium Dusty,4,Pink,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Body in mesh and lace with a push-up bra. Underwired, padded cups for a larger bust and fuller cleavage, adjustable shoulder straps and a hook-and-eye fastening at the back. Lined gusset with concealed press-studs and cutaway coverage at the back."
0914414002,0914414,Santorini Padded Soft bra.,306,Bra,Underwear,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1338,Expressive Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Soft, non-wired bra in lace with adjustable shoulder straps and lined cups with removable inserts that shape the bust and provide good support. Hook-and-eye fastening at the back."
0914441001,0914441,Curvy Jegging HW.,272,Trousers,Garment Lower body,1010023,Denim,09,Black,4,Dark,5,Black,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Ankle-length jeggings in soft, stretch denim with worn details. Extra-high waist, zip fly and button, fake front pockets, real back pockets and skinny legs."
0914441002,0914441,Curvy Jegging HW.,272,Trousers,Garment Lower body,1010023,Denim,09,Black,4,Dark,5,Black,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Ankle-length jeggings in soft, stretch denim with worn details. Extra-high waist, zip fly and button, fake front pockets, real back pockets and skinny legs."
0914441003,0914441,Curvy Jegging HW.,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Ankle-length jeggings in soft, stretch denim with worn details. Extra-high waist, zip fly and button, fake front pockets, real back pockets and skinny legs."
0914441004,0914441,Curvy Jegging HW.,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Ankle-length jeggings in soft, stretch denim with worn details. Extra-high waist, zip fly and button, fake front pockets, real back pockets and skinny legs."
0914441005,0914441,Curvy Jegging HW.,272,Trousers,Garment Lower body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Ankle-length jeggings in soft, stretch denim with worn details. Extra-high waist, zip fly and button, fake front pockets, real back pockets and skinny legs."
0914441007,0914441,Curvy Jegging HW.,272,Trousers,Garment Lower body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1772,Denim Trousers,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Ankle-length jeggings in soft, stretch denim with worn details. Extra-high waist, zip fly and button, fake front pockets, real back pockets and skinny legs."
0914453001,0914453,Chia seamless tights,273,Leggings/Tights,Garment Lower body,1010026,Other structure,17,Yellowish Brown,2,Medium Dusty,13,Brown,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Ankle-length sports tights in fast-drying functional fabric with a ribbed texture. High waist with wide, elasticated ribbing. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility."
0914453002,0914453,Chia seamless tights,273,Leggings/Tights,Garment Lower body,1010026,Other structure,08,Dark Grey,4,Dark,12,Grey,8310,Ladies Sport Bottoms,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Ankle-length sports tights in fast-drying functional fabric with a ribbed texture. High waist with wide, elasticated ribbing. The tights are designed with the minimum number of seams for a more comfortable fit and increased mobility."
0914537001,0914537,Bounce seamless cropped tee,255,T-shirt,Garment Upper body,1010010,Melange,09,Black,4,Dark,5,Black,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Cropped, short-sleeved sports top designed with the minimum number of seams for a more comfortable fit and increased mobility."
0914537002,0914537,Bounce seamless cropped tee,255,T-shirt,Garment Upper body,1010010,Melange,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,8316,Ladies Sport Bras,S,Sport,26,Sport,5,Ladies H&M Sport,1005,Jersey Fancy,"Cropped, short-sleeved sports top designed with the minimum number of seams for a more comfortable fit and increased mobility."
0914541003,0914541,Brienne top,258,Blouse,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1522,Blouse,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1010,Blouses,"Blouse in softly draping satin made from a Tencel™ lyocell blend with a high stand-up collar, covered buttons at the top and long balloon sleeves with wide, buttoned cuffs. Gathers around the neckline and cuffs to create volume and soft draping."
0914745001,0914745,NEW LP SPORT,262,Jacket,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Sporty, hooded jacket in nylon. High collar, a zip down the front, dropped shoulders and long sleeves with covered elastication and a hook and loop tab at the cuffs. Seams front and back with a decorative D-ring at the front and diagonal, concealed front pockets with a zip. Elasticated drawstring around the hood and hem. Recycled polyester lining."
0914745002,0914745,NEW LP SPORT,262,Jacket,Garment Upper body,1010016,Solid,10,White,3,Light,9,White,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Sporty, hooded jacket in nylon. High collar, a zip down the front, dropped shoulders and long sleeves with covered elastication and a hook and loop tab at the cuffs. Seams front and back with a decorative D-ring at the front and diagonal, concealed front pockets with a zip. Elasticated drawstring around the hood and hem. Recycled polyester lining."
0914745003,0914745,NEW LP SPORT,262,Jacket,Garment Upper body,1010016,Solid,83,Dark Turquoise,7,Medium,7,Turquoise,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Sporty, hooded jacket in nylon. High collar, a zip down the front, dropped shoulders and long sleeves with covered elastication and a hook and loop tab at the cuffs. Seams front and back with a decorative D-ring at the front and diagonal, concealed front pockets with a zip. Elasticated drawstring around the hood and hem. Recycled polyester lining."
0914805002,0914805,Fife dress,254,Top,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Calf-length dress in a soft knit containing some wool with a ribbed polo neck, long raglan sleeves, ribbing at the cuffs and hem, and short slits in the sides."
0914805006,0914805,Fife dress,254,Top,Garment Upper body,1010010,Melange,06,Light Grey,1,Dusty Light,12,Grey,1610,Knitwear,A,Ladieswear,1,Ladieswear,6,Womens Casual,1003,Knitwear,"Calf-length dress in a soft knit containing some wool with a ribbed polo neck, long raglan sleeves, ribbing at the cuffs and hem, and short slits in the sides."
0914868002,0914868,Parker frill Sweater,252,Sweater,Garment Upper body,1010016,Solid,09,Black,4,Dark,5,Black,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft, rib-knit cotton blend with a frilled collar and long raglan sleeves with frilled cuffs."
0914868004,0914868,Parker frill Sweater,252,Sweater,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft, rib-knit cotton blend with a frilled collar and long raglan sleeves with frilled cuffs."
0914886003,0914886,Pablo sweatshirt TVP,252,Sweater,Garment Upper body,1010005,Colour blocking,51,Light Pink,1,Dusty Light,4,Pink,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Top in sweatshirt fabric made from a cotton blend with a round, rib-trimmed neckline. Dropped shoulders and long, wide sleeves with close-fitting ribbing at the cuffs."
